clip,caption
149_183.2481_184.1681_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
149_188.5759_191.2974_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
149_194.1439_195.9117_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
149_200.1618_201.0903_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
149_204.0089_205.0089_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
149_206.9341_207.7759_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
149_212.8276_215.3096_20.mp4,"The action of sitting straightly involves lowering the body onto a surface while keeping the back straight, shoulders relaxed, and head level, with the hips and knees bent at a 90-degree angle, and the feet flat on the floor or on a footrest."
149_221.7442_224.7442_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
149_225.2081_228.2081_19.mp4,"The action of Moving torso involves rotating the trunk of the body around a vertical axis, with the shoulders, hips, and pelvis moving in a coordinated manner to shift the body's center of gravity and change its orientation."
149_230.0601_233.0601_19.mp4,"The action of Moving torso involves rotating the trunk of the body around a vertical axis, with the shoulders, hips, and pelvis moving in a coordinated manner to shift the body's center of gravity and change its orientation."
149_235.2088_237.2088_19.mp4,"The action of Moving torso involves rotating the trunk of the body around a vertical axis, with the shoulders, hips, and pelvis moving in a coordinated manner to shift the body's center of gravity and change its orientation."
149_245.7795_246.7795_1.mp4,"The action of bulging face, deep breath involves a person's facial muscles relaxing and puffing out their cheeks, while their chest rises and falls with a slow, deep inhalation and exhalation of air through the nostrils."
149_250.7206_251.7217_28.mp4,"The action of Pressing lips involves bringing the upper and lower lips together, with the upper lip slightly raised and the lower lip gently pressed against it, forming a gentle seal or pucker."
149_255.5067_257.3584_28.mp4,"The action of Pressing lips involves bringing the upper and lower lips together, with the upper lip slightly raised and the lower lip gently pressed against it, forming a gentle seal or pucker."
149_264.6931_266.1326_28.mp4,"The action of Pressing lips involves bringing the upper and lower lips together, with the upper lip slightly raised and the lower lip gently pressed against it, forming a gentle seal or pucker."
149_273.5114_274.0755_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
149_280.5572_281.6182_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
149_282.3776_283.3802_1.mp4,"The action of bulging face, deep breath involves a person's facial muscles relaxing and puffing out their cheeks, while their chest rises and falls with a slow, deep inhalation and exhalation of air through the nostrils."
149_282.3802_283.3453_28.mp4,"The action of Pressing lips involves bringing the upper and lower lips together, with the upper lip slightly raised and the lower lip gently pressed against it, forming a gentle seal or pucker."
151_3.3929_4.0705_19.mp4,"The action of Moving torso involves rotating the trunk of the body around a vertical axis, with the shoulders, hips, and pelvis moving in a coordinated manner to shift the body's center of gravity and change its orientation."
151_4.1577_7.1577_7.mp4,"The action of scratching or touching facial parts involves extending the index finger or middle finger from the hand, flexing the wrist to move the finger towards the face, and then applying gentle pressure or scratching motion to specific areas such as the nose, cheeks, or forehead."
151_11.7544_12.5951_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
151_12.522_14.522_22.mp4,"The action of rubbing or holding hands involves bringing both hands together, with fingers interlaced or palms pressed together, and then moving one hand in a gentle, back-and-forth motion across the other, or holding the hands still with a gentle squeeze."
151_14.7294_16.1294_22.mp4,"The action of rubbing or holding hands involves bringing both hands together, with fingers interlaced or palms pressed together, and then moving one hand in a gentle, back-and-forth motion across the other, or holding the hands still with a gentle squeeze."
151_17.5973_19.5192_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
151_17.7681_18.4456_30.mp4,"The action of Shake double shoulders involves lifting both shoulders up and down simultaneously, with the shoulders moving in a small, rapid oscillating motion, while keeping the rest of the upper body still."
151_20.6697_23.4697_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
151_24.3879_27.3879_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
151_24.467_25.9479_30.mp4,"The action of Shake double shoulders involves lifting both shoulders up and down simultaneously, with the shoulders moving in a small, rapid oscillating motion, while keeping the rest of the upper body still."
151_26.0382_27.3904_30.mp4,"The action of Shake double shoulders involves lifting both shoulders up and down simultaneously, with the shoulders moving in a small, rapid oscillating motion, while keeping the rest of the upper body still."
151_30.2777_31.2015_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
151_31.7763_34.7763_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
151_37.519_40.2814_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
151_41.0792_42.001_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
151_42.4164_43.4164_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
151_44.5948_45.3177_28.mp4,"The action of Pressing lips involves bringing the upper and lower lips together, with the upper lip slightly raised and the lower lip gently pressed against it, forming a gentle seal or pucker."
151_44.7212_45.3212_0.mp4,"The action of turtle neck involves slowly and deliberately bringing the chin towards the chest, with the head tilting downwards and the neck flexing, while keeping the shoulders relaxed and the rest of the body still."
151_44.8662_45.8662_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
151_46.2595_49.2595_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
151_49.9505_52.9505_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
151_59.6556_61.0178_1.mp4,"The action of bulging face, deep breath involves a person's facial muscles relaxing and puffing out their cheeks, while their chest rises and falls with a slow, deep inhalation and exhalation of air through the nostrils."
151_61.1304_63.1304_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
151_65.6759_67.3159_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
151_69.6172_72.0172_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
151_72.021_72.901_22.mp4,"The action of rubbing or holding hands involves bringing both hands together, with fingers interlaced or palms pressed together, and then moving one hand in a gentle, back-and-forth motion across the other, or holding the hands still with a gentle squeeze."
151_77.4695_78.7495_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
151_79.5479_80.2756_28.mp4,"The action of Pressing lips involves bringing the upper and lower lips together, with the upper lip slightly raised and the lower lip gently pressed against it, forming a gentle seal or pucker."
151_82.0393_83.4793_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
151_86.2888_87.6888_19.mp4,"The action of Moving torso involves rotating the trunk of the body around a vertical axis, with the shoulders, hips, and pelvis moving in a coordinated manner to shift the body's center of gravity and change its orientation."
151_86.3693_88.8493_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
151_87.9563_88.9563_22.mp4,"The action of rubbing or holding hands involves bringing both hands together, with fingers interlaced or palms pressed together, and then moving one hand in a gentle, back-and-forth motion across the other, or holding the hands still with a gentle squeeze."
151_88.4104_88.6904_24.mp4,"The Minaret gesture involves extending the index and middle fingers while curling the other fingers into the palm, with the hand held in a relaxed position, often accompanied by a slight upward movement of the arm and a nodding of the head."
151_90.3761_91.219_1.mp4,"The action of bulging face, deep breath involves a person's facial muscles relaxing and puffing out their cheeks, while their chest rises and falls with a slow, deep inhalation and exhalation of air through the nostrils."
151_91.8717_93.4317_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
151_94.6444_97.6444_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
151_99.2228_100.148_19.mp4,"The action of Moving torso involves rotating the trunk of the body around a vertical axis, with the shoulders, hips, and pelvis moving in a coordinated manner to shift the body's center of gravity and change its orientation."
151_102.8444_103.8444_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
151_105.1297_106.1297_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
151_106.9095_107.9095_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
151_108.6595_109.6687_22.mp4,"The action of rubbing or holding hands involves bringing both hands together, with fingers interlaced or palms pressed together, and then moving one hand in a gentle, back-and-forth motion across the other, or holding the hands still with a gentle squeeze."
151_109.6721_110.4725_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
151_110.5818_110.9591_30.mp4,"The action of Shake double shoulders involves lifting both shoulders up and down simultaneously, with the shoulders moving in a small, rapid oscillating motion, while keeping the rest of the upper body still."
151_110.8306_111.831_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
151_112.7378_113.6178_28.mp4,"The action of Pressing lips involves bringing the upper and lower lips together, with the upper lip slightly raised and the lower lip gently pressed against it, forming a gentle seal or pucker."
151_112.7791_113.6158_1.mp4,"The action of bulging face, deep breath involves a person's facial muscles relaxing and puffing out their cheeks, while their chest rises and falls with a slow, deep inhalation and exhalation of air through the nostrils."
151_113.9066_116.0266_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
151_125.1034_127.1034_19.mp4,"The action of Moving torso involves rotating the trunk of the body around a vertical axis, with the shoulders, hips, and pelvis moving in a coordinated manner to shift the body's center of gravity and change its orientation."
151_131.8197_133.4597_8.mp4,"The action of touching ears involves the person bringing their index fingers to the outer edges of their ears, with their fingers curled slightly and their thumbs on the sides of their head, gently making contact with the earlobes or the outer rim of the ear."
151_133.4657_136.5583_7.mp4,"The action of scratching or touching facial parts involves extending the index finger or middle finger from the hand, flexing the wrist to move the finger towards the face, and then applying gentle pressure or scratching motion to specific areas such as the nose, cheeks, or forehead."
151_144.7239_145.7239_28.mp4,"The action of Pressing lips involves bringing the upper and lower lips together, with the upper lip slightly raised and the lower lip gently pressed against it, forming a gentle seal or pucker."
151_154.3691_155.3691_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
151_163.5333_165.0933_7.mp4,"The action of scratching or touching facial parts involves extending the index finger or middle finger from the hand, flexing the wrist to move the finger towards the face, and then applying gentle pressure or scratching motion to specific areas such as the nose, cheeks, or forehead."
151_164.6541_164.9741_1.mp4,"The action of bulging face, deep breath involves a person's facial muscles relaxing and puffing out their cheeks, while their chest rises and falls with a slow, deep inhalation and exhalation of air through the nostrils."
151_170.7875_172.8275_8.mp4,"The action of touching ears involves the person bringing their index fingers to the outer edges of their ears, with their fingers curled slightly and their thumbs on the sides of their head, gently making contact with the earlobes or the outer rim of the ear."
151_172.8287_174.3487_7.mp4,"The action of scratching or touching facial parts involves extending the index finger or middle finger from the hand, flexing the wrist to move the finger towards the face, and then applying gentle pressure or scratching motion to specific areas such as the nose, cheeks, or forehead."
151_179.1841_180.3441_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
151_182.3837_183.0596_28.mp4,"The action of Pressing lips involves bringing the upper and lower lips together, with the upper lip slightly raised and the lower lip gently pressed against it, forming a gentle seal or pucker."
151_189.1245_192.1245_20.mp4,"The action of sitting straightly involves lowering the body onto a surface while keeping the back straight, shoulders relaxed, and head level, with the hips and knees bent at a 90-degree angle, and the feet flat on the floor or on a footrest."
151_189.4381_190.1181_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
151_191.6493_192.6493_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
151_195.8753_196.6052_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
151_196.5299_197.3355_28.mp4,"The action of Pressing lips involves bringing the upper and lower lips together, with the upper lip slightly raised and the lower lip gently pressed against it, forming a gentle seal or pucker."
151_196.7464_197.4249_30.mp4,"The action of Shake double shoulders involves lifting both shoulders up and down simultaneously, with the shoulders moving in a small, rapid oscillating motion, while keeping the rest of the upper body still."
152_11.2935_11.9335_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
152_11.9352_13.8552_22.mp4,"The action of rubbing or holding hands involves bringing both hands together, with fingers interlaced or palms pressed together, and then moving one hand in a gentle, back-and-forth motion across the other, or holding the hands still with a gentle squeeze."
152_13.8594_14.8594_23.mp4,"The action of crossing fingers involves extending the index and middle fingers of one hand and bending the corresponding fingers of the other hand, then bringing the two hands together to form an X shape, with the crossed fingers forming the center of the X""."""
152_16.6615_17.6615_28.mp4,"The action of Pressing lips involves bringing the upper and lower lips together, with the upper lip slightly raised and the lower lip gently pressed against it, forming a gentle seal or pucker."
152_18.9152_19.757_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
152_21.0166_21.8584_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
152_21.8584_22.2184_23.mp4,"The action of crossing fingers involves extending the index and middle fingers of one hand and bending the corresponding fingers of the other hand, then bringing the two hands together to form an X shape, with the crossed fingers forming the center of the X""."""
152_25.329_27.3326_26.mp4,"The action of Hold back arms involves extending one's arms behind one's back, with elbows bent and hands clasped together or holding onto a fixed object, and then holding this position with minimal movement."
152_27.5735_28.4561_23.mp4,"The action of crossing fingers involves extending the index and middle fingers of one hand and bending the corresponding fingers of the other hand, then bringing the two hands together to form an X shape, with the crossed fingers forming the center of the X""."""
152_29.0093_30.4549_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
152_30.4549_31.3349_23.mp4,"The action of crossing fingers involves extending the index and middle fingers of one hand and bending the corresponding fingers of the other hand, then bringing the two hands together to form an X shape, with the crossed fingers forming the center of the X""."""
152_38.8636_39.5436_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
152_39.5441_39.9441_23.mp4,"The action of crossing fingers involves extending the index and middle fingers of one hand and bending the corresponding fingers of the other hand, then bringing the two hands together to form an X shape, with the crossed fingers forming the center of the X""."""
152_42.4479_43.7679_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
152_43.7679_44.3279_23.mp4,"The action of crossing fingers involves extending the index and middle fingers of one hand and bending the corresponding fingers of the other hand, then bringing the two hands together to form an X shape, with the crossed fingers forming the center of the X""."""
152_45.4089_46.4489_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
152_46.4498_46.9298_23.mp4,"The action of crossing fingers involves extending the index and middle fingers of one hand and bending the corresponding fingers of the other hand, then bringing the two hands together to form an X shape, with the crossed fingers forming the center of the X""."""
152_47.904_48.704_1.mp4,"The action of bulging face, deep breath involves a person's facial muscles relaxing and puffing out their cheeks, while their chest rises and falls with a slow, deep inhalation and exhalation of air through the nostrils."
152_50.1871_50.8217_28.mp4,"The action of Pressing lips involves bringing the upper and lower lips together, with the upper lip slightly raised and the lower lip gently pressed against it, forming a gentle seal or pucker."
152_56.41_57.17_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
152_60.1236_61.2436_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
152_60.2836_60.8836_19.mp4,"The action of Moving torso involves rotating the trunk of the body around a vertical axis, with the shoulders, hips, and pelvis moving in a coordinated manner to shift the body's center of gravity and change its orientation."
152_61.2844_61.8844_23.mp4,"The action of crossing fingers involves extending the index and middle fingers of one hand and bending the corresponding fingers of the other hand, then bringing the two hands together to form an X shape, with the crossed fingers forming the center of the X""."""
152_61.9531_63.9531_22.mp4,"The action of rubbing or holding hands involves bringing both hands together, with fingers interlaced or palms pressed together, and then moving one hand in a gentle, back-and-forth motion across the other, or holding the hands still with a gentle squeeze."
152_62.0745_63.1901_19.mp4,"The action of Moving torso involves rotating the trunk of the body around a vertical axis, with the shoulders, hips, and pelvis moving in a coordinated manner to shift the body's center of gravity and change its orientation."
152_64.8436_65.8436_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
152_71.405_72.405_19.mp4,"The action of Moving torso involves rotating the trunk of the body around a vertical axis, with the shoulders, hips, and pelvis moving in a coordinated manner to shift the body's center of gravity and change its orientation."
152_72.405_75.165_17.mp4,"The action of dusting off clothes involves extending the arm, holding the palm downwards, and using the fingers to sweep and brush away loose particles from the surface of the garment, typically starting from the top and moving downwards in a gentle, controlled motion."
152_75.7136_76.4736_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
152_76.4789_77.4789_23.mp4,"The action of crossing fingers involves extending the index and middle fingers of one hand and bending the corresponding fingers of the other hand, then bringing the two hands together to form an X shape, with the crossed fingers forming the center of the X""."""
152_77.9706_79.5306_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
152_79.5388_80.4191_23.mp4,"The action of crossing fingers involves extending the index and middle fingers of one hand and bending the corresponding fingers of the other hand, then bringing the two hands together to form an X shape, with the crossed fingers forming the center of the X""."""
152_81.3358_82.6958_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
152_82.6958_83.3758_23.mp4,"The action of crossing fingers involves extending the index and middle fingers of one hand and bending the corresponding fingers of the other hand, then bringing the two hands together to form an X shape, with the crossed fingers forming the center of the X""."""
152_85.0026_86.0026_1.mp4,"The action of bulging face, deep breath involves a person's facial muscles relaxing and puffing out their cheeks, while their chest rises and falls with a slow, deep inhalation and exhalation of air through the nostrils."
152_86.5569_87.5969_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
152_87.6783_90.6783_19.mp4,"The action of Moving torso involves rotating the trunk of the body around a vertical axis, with the shoulders, hips, and pelvis moving in a coordinated manner to shift the body's center of gravity and change its orientation."
152_88.0417_89.0417_26.mp4,"The action of Hold back arms involves extending one's arms behind one's back, with elbows bent and hands clasped together or holding onto a fixed object, and then holding this position with minimal movement."
152_89.6943_90.2543_28.mp4,"The action of Pressing lips involves bringing the upper and lower lips together, with the upper lip slightly raised and the lower lip gently pressed against it, forming a gentle seal or pucker."
152_91.3665_92.3665_23.mp4,"The action of crossing fingers involves extending the index and middle fingers of one hand and bending the corresponding fingers of the other hand, then bringing the two hands together to form an X shape, with the crossed fingers forming the center of the X""."""
152_92.218_93.218_1.mp4,"The action of bulging face, deep breath involves a person's facial muscles relaxing and puffing out their cheeks, while their chest rises and falls with a slow, deep inhalation and exhalation of air through the nostrils."
152_93.6072_94.3724_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
152_94.3768_94.8568_23.mp4,"The action of crossing fingers involves extending the index and middle fingers of one hand and bending the corresponding fingers of the other hand, then bringing the two hands together to form an X shape, with the crossed fingers forming the center of the X""."""
152_103.5808_104.3008_20.mp4,"The action of sitting straightly involves lowering the body onto a surface while keeping the back straight, shoulders relaxed, and head level, with the hips and knees bent at a 90-degree angle, and the feet flat on the floor or on a footrest."
152_103.9007_104.8207_26.mp4,"The action of Hold back arms involves extending one's arms behind one's back, with elbows bent and hands clasped together or holding onto a fixed object, and then holding this position with minimal movement."
152_113.7992_116.7992_19.mp4,"The action of Moving torso involves rotating the trunk of the body around a vertical axis, with the shoulders, hips, and pelvis moving in a coordinated manner to shift the body's center of gravity and change its orientation."
152_117.4971_120.4971_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
152_121.9878_124.3878_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
152_124.6601_125.508_1.mp4,"The action of bulging face, deep breath involves a person's facial muscles relaxing and puffing out their cheeks, while their chest rises and falls with a slow, deep inhalation and exhalation of air through the nostrils."
152_125.8138_127.26_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
152_128.3463_129.998_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
152_130.1546_131.1546_28.mp4,"The action of Pressing lips involves bringing the upper and lower lips together, with the upper lip slightly raised and the lower lip gently pressed against it, forming a gentle seal or pucker."
152_135.6225_136.2225_19.mp4,"The action of Moving torso involves rotating the trunk of the body around a vertical axis, with the shoulders, hips, and pelvis moving in a coordinated manner to shift the body's center of gravity and change its orientation."
152_136.3025_137.3025_4.mp4,"The action of touching or scratching the forehead involves raising the hand, extending the arm, and moving the index finger or entire hand in a gentle sweeping motion across the forehead, often with a slight tilt of the head to facilitate access."
152_139.268_139.9144_1.mp4,"The action of bulging face, deep breath involves a person's facial muscles relaxing and puffing out their cheeks, while their chest rises and falls with a slow, deep inhalation and exhalation of air through the nostrils."
152_141.2892_141.7332_30.mp4,"The action of Shake double shoulders involves lifting both shoulders up and down simultaneously, with the shoulders moving in a small, rapid oscillating motion, while keeping the rest of the upper body still."
152_141.7349_142.4975_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
152_144.8549_146.4949_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
